experiment,objective,tire_set,simulation_id,final_gap,winner,A_wins,B_wins,tie,start_tire_A,start_tire_B,n_pits_A,n_pits_B,had_VSC,had_SC,mean_gap_race,std_gap_race
EXP_SH_win,win,"[1, 3]",0,-4.199999999999999,A,1,0,0,3,3,1,1,0,1,-0.25714285714285295,1.7338565406057578
EXP_SH_win,win,"[1, 3]",1,-0.19999999999999574,A,1,0,0,1,3,1,1,0,0,-1.2285714285714253,0.6569357851802115
EXP_SH_win,win,"[1, 3]",2,0.4000000000000048,B,0,1,0,1,3,2,1,0,1,-0.09523809523809088,0.9229745858731985
EXP_SH_win,win,"[1, 3]",3,-1.7999999999999972,A,1,0,0,1,3,1,3,0,0,-1.0857142857142823,1.6625527458258476
EXP_SH_win,win,"[1, 3]",4,-0.7999999999999963,A,1,0,0,1,1,3,3,0,0,-1.3047619047619015,1.4231006357602183
EXP_SH_win,win,"[1, 3]",5,-0.19999999999999574,A,1,0,0,1,3,1,1,1,1,-1.0285714285714251,0.521118629344932
EXP_SH_win,win,"[1, 3]",6,-1.7999999999999972,A,1,0,0,1,3,1,3,0,0,-1.0571428571428536,1.6893423427536567
EXP_SH_win,win,"[1, 3]",7,-0.3999999999999959,A,1,0,0,1,3,1,1,1,0,-0.35238095238094824,0.8392848699759354
EXP_SH_win,win,"[1, 3]",8,-0.5999999999999961,A,1,0,0,3,3,2,3,0,1,-0.5333333333333293,1.7548119783512661
EXP_SH_win,win,"[1, 3]",9,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-1.009523809523806,0.9185416816136757
EXP_SH_win,win,"[1, 3]",10,0.600000000000005,B,0,1,0,3,3,1,5,0,1,-1.2380952380952348,2.4801067931069882
EXP_SH_win,win,"[1, 3]",11,4.440892098500626e-15,B,0,1,0,3,1,1,1,0,0,0.7523809523809575,1.1528924484670844
EXP_SH_win,win,"[1, 3]",12,1.6000000000000059,B,0,1,0,1,3,1,2,1,0,-0.7714285714285678,1.7666602489936072
EXP_SH_win,win,"[1, 3]",13,-0.9999999999999964,A,1,0,0,3,3,2,6,0,0,-2.3523809523809507,1.8669096051825615
EXP_SH_win,win,"[1, 3]",14,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.1809523809523774,1.610566019290838
EXP_SH_win,win,"[1, 3]",15,-0.3999999999999959,A,1,0,0,3,3,1,5,0,1,-2.0190476190476168,1.9032851418181578
EXP_SH_win,win,"[1, 3]",16,0.20000000000000462,B,0,1,0,1,3,1,2,0,1,-0.7904761904761868,1.7386104911420792
EXP_SH_win,win,"[1, 3]",17,-1.599999999999997,A,1,0,0,1,3,1,3,0,0,-1.0476190476190443,1.7148147331886914
EXP_SH_win,win,"[1, 3]",18,-1.3999999999999968,A,1,0,0,1,3,1,2,0,1,-0.14285714285713855,1.3066028028263772
EXP_SH_win,win,"[1, 3]",19,0.20000000000000462,B,0,1,0,3,1,1,1,0,1,0.6380952380952432,0.9751562465653497
EXP_SH_win,win,"[1, 3]",20,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.047619047619044,1.705905442480565
EXP_SH_win,win,"[1, 3]",21,-0.19999999999999574,A,1,0,0,1,3,1,1,0,0,-1.2476190476190443,0.638166307342894
EXP_SH_win,win,"[1, 3]",22,-0.5999999999999961,A,1,0,0,1,3,1,1,1,0,-1.3523809523809494,0.5585858399472455
EXP_SH_win,win,"[1, 3]",23,3.000000000000007,B,0,1,0,3,3,1,1,1,0,-0.9999999999999964,2.057275128022735
EXP_SH_win,win,"[1, 3]",24,-2.799999999999998,A,1,0,0,1,3,1,2,0,1,-0.7333333333333295,1.1336134107707827
EXP_SH_win,win,"[1, 3]",25,-0.3999999999999959,A,1,0,0,1,3,1,1,0,0,-1.2095238095238061,1.0663264763640699
EXP_SH_win,win,"[1, 3]",26,-0.19999999999999574,A,1,0,0,1,3,1,2,1,1,-1.314285714285711,0.767361412513665
EXP_SH_win,win,"[1, 3]",27,-3.1999999999999984,A,1,0,0,1,3,1,1,0,0,-0.9809523809523772,1.5649795518576053
EXP_SH_win,win,"[1, 3]",28,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-1.0380952380952346,0.9146824536032748
EXP_SH_win,win,"[1, 3]",29,-2.9999999999999982,A,1,0,0,1,3,1,1,1,0,-0.7142857142857105,1.43370506174793
EXP_SH_win,win,"[1, 3]",30,-0.5999999999999961,A,1,0,0,1,3,1,1,1,0,-1.3714285714285683,0.5632751650522384
EXP_SH_win,win,"[1, 3]",31,-5.0,A,1,0,0,3,3,1,2,0,0,-1.3714285714285683,1.4713592216667135
EXP_SH_win,win,"[1, 3]",32,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.1238095238095203,1.6658773641208569
EXP_SH_win,win,"[1, 3]",33,-1.1999999999999966,A,1,0,0,1,3,1,2,0,1,4.440892098500626e-15,1.3180071536766635
EXP_SH_win,win,"[1, 3]",34,-3.5999999999999988,A,1,0,0,3,3,1,1,0,0,-0.2476190476190434,1.8204183317288192
EXP_SH_win,win,"[1, 3]",35,-0.19999999999999574,A,1,0,0,1,3,1,1,0,0,-1.2476190476190443,0.638166307342894
EXP_SH_win,win,"[1, 3]",36,-0.19999999999999574,A,1,0,0,1,3,1,1,1,0,-1.2476190476190443,0.6351745524012603
EXP_SH_win,win,"[1, 3]",37,5.000000000000009,B,0,1,0,3,3,1,1,1,0,0.7238095238095289,1.5149743866779575
EXP_SH_win,win,"[1, 3]",38,1.0000000000000053,B,0,1,0,1,3,1,1,0,1,0.18095238095238556,1.1362507468148
EXP_SH_win,win,"[1, 3]",39,-1.3999999999999968,A,1,0,0,1,1,3,1,1,0,0.9428571428571482,1.779398354332544
EXP_SH_win,win,"[1, 3]",40,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.1809523809523776,1.6010767352060753
EXP_SH_win,win,"[1, 3]",41,-1.7999999999999972,A,1,0,0,1,3,1,3,0,0,-1.028571428571425,1.7384017994487166
EXP_SH_win,win,"[1, 3]",42,-0.19999999999999574,A,1,0,0,1,3,1,2,0,1,-0.6190476190476153,1.1176587125470943
EXP_SH_win,win,"[1, 3]",43,-3.1999999999999984,A,1,0,0,1,3,1,1,0,0,-0.9809523809523772,1.5649795518576053
EXP_SH_win,win,"[1, 3]",44,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-0.9523809523809488,0.9358566473552956
EXP_SH_win,win,"[1, 3]",45,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-1.0761904761904728,0.9039093727774996
EXP_SH_win,win,"[1, 3]",46,0.600000000000005,B,0,1,0,1,3,1,3,0,1,-1.2666666666666633,1.4227181674973395
EXP_SH_win,win,"[1, 3]",47,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-1.0476190476190441,0.9111055804267739
EXP_SH_win,win,"[1, 3]",48,-0.9999999999999964,A,1,0,0,3,3,2,2,0,0,-0.9999999999999964,0.8750510189207753
EXP_SH_win,win,"[1, 3]",49,0.600000000000005,B,0,1,0,1,3,1,1,1,0,-0.6380952380952343,1.0878008354457052
EXP_SH_win,win,"[1, 3]",50,1.0000000000000053,B,0,1,0,3,1,2,2,1,0,1.3333333333333395,1.372288090444061
EXP_SH_win,win,"[1, 3]",51,-0.9999999999999964,A,1,0,0,1,1,3,3,0,1,-1.2761904761904728,1.429586940644633
EXP_SH_win,win,"[1, 3]",52,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-1.0285714285714251,0.9139880467817209
EXP_SH_win,win,"[1, 3]",53,0.600000000000005,B,0,1,0,1,3,1,1,1,1,-0.6285714285714248,1.230231436663486
EXP_SH_win,win,"[1, 3]",54,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-0.3619047619047578,0.5112786869131262
EXP_SH_win,win,"[1, 3]",55,4.440892098500626e-15,B,0,1,0,1,3,1,1,1,0,-0.7904761904761868,1.194393554787878
EXP_SH_win,win,"[1, 3]",56,2.2000000000000064,B,0,1,0,1,3,1,2,1,1,-0.2666666666666625,1.3170433457571462
EXP_SH_win,win,"[1, 3]",57,-0.5999999999999961,A,1,0,0,1,3,1,1,0,0,-1.2190476190476158,1.0599276918819238
EXP_SH_win,win,"[1, 3]",58,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.1047619047619013,1.6694670351360341
EXP_SH_win,win,"[1, 3]",59,4.440892098500626e-15,B,0,1,0,1,1,1,2,0,1,-0.9047619047619012,1.0265412062224117
EXP_SH_win,win,"[1, 3]",60,-1.1999999999999966,A,1,0,0,1,3,1,1,1,1,-1.457142857142854,1.4063026256215039
EXP_SH_win,win,"[1, 3]",61,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.1238095238095203,1.650946268891403
EXP_SH_win,win,"[1, 3]",62,-0.19999999999999574,A,1,0,0,1,3,1,1,0,0,-1.2476190476190443,0.638166307342894
EXP_SH_win,win,"[1, 3]",63,4.440892098500626e-15,B,0,1,0,1,3,1,1,0,0,-1.2380952380952348,0.654999956725692
EXP_SH_win,win,"[1, 3]",64,0.8000000000000052,B,0,1,0,1,3,2,1,0,1,4.440892098500626e-15,1.0583005244258372
EXP_SH_win,win,"[1, 3]",65,-2.799999999999998,A,1,0,0,3,3,2,2,1,0,-0.26666666666666244,1.613435652009279
EXP_SH_win,win,"[1, 3]",66,-0.5999999999999961,A,1,0,0,1,1,1,1,0,0,0.12380952380952837,1.0483114594908207
EXP_SH_win,win,"[1, 3]",67,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.1142857142857108,1.6579636719225699
EXP_SH_win,win,"[1, 3]",68,0.8000000000000052,B,0,1,0,1,3,2,1,0,1,-0.23809523809523392,1.1068944933918208
EXP_SH_win,win,"[1, 3]",69,-1.1999999999999966,A,1,0,0,3,3,1,2,0,0,-1.371428571428568,1.6145596059261609
EXP_SH_win,win,"[1, 3]",70,-0.9999999999999964,A,1,0,0,1,1,3,3,0,0,-1.2857142857142825,1.423036898188324
EXP_SH_win,win,"[1, 3]",71,-3.1999999999999984,A,1,0,0,3,3,1,5,0,1,-1.257142857142854,2.4285154055162885
EXP_SH_win,win,"[1, 3]",72,-3.1999999999999984,A,1,0,0,1,3,1,1,0,0,-0.9809523809523772,1.5649795518576053
EXP_SH_win,win,"[1, 3]",73,-0.9999999999999964,A,1,0,0,3,3,1,1,1,0,-0.9523809523809488,0.8963518907316154
EXP_SH_win,win,"[1, 3]",74,4.440892098500626e-15,B,0,1,0,1,3,1,1,1,0,-1.2190476190476158,0.6730308473925626
EXP_SH_win,win,"[1, 3]",75,-1.3999999999999968,A,1,0,0,1,1,2,1,0,1,-0.6095238095238058,1.2102360107904828
EXP_SH_win,win,"[1, 3]",76,-2.799999999999998,A,1,0,0,1,3,1,1,1,0,-0.25714285714285295,1.1631531154873935
EXP_SH_win,win,"[1, 3]",77,-0.9999999999999964,A,1,0,0,1,1,3,3,0,0,-1.2761904761904728,1.4375590296467218
EXP_SH_win,win,"[1, 3]",78,4.440892098500626e-15,B,0,1,0,1,3,1,1,0,0,-1.2285714285714253,0.6655773413202347
EXP_SH_win,win,"[1, 3]",79,-0.9999999999999964,A,1,0,0,1,1,1,1,1,0,-1.0190476190476156,0.9090125713516206
EXP_SH_win,win,"[1, 3]",80,-0.5999999999999961,A,1,0,0,1,3,1,1,1,0,-1.3238095238095207,0.5739626351740714
EXP_SH_win,win,"[1, 3]",81,-0.9999999999999964,A,1,0,0,3,3,2,5,1,1,-1.6857142857142826,1.8106262306005572
EXP_SH_win,win,"[1, 3]",82,-0.9999999999999964,A,1,0,0,3,3,3,6,0,0,-2.0190476190476168,1.8360462302559797
EXP_SH_win,win,"[1, 3]",83,2.6000000000000068,B,0,1,0,3,3,1,1,1,0,-1.3142857142857107,1.7819961290871644
EXP_SH_win,win,"[1, 3]",84,0.20000000000000462,B,0,1,0,1,3,1,2,1,1,-1.1714285714285677,1.4253296551501144
EXP_SH_win,win,"[1, 3]",85,-0.5999999999999961,A,1,0,0,1,3,1,1,1,0,-1.295238095238092,0.5810304397207489
EXP_SH_win,win,"[1, 3]",86,-0.5999999999999961,A,1,0,0,1,3,1,1,0,0,-1.2190476190476158,1.0599276918819238
EXP_SH_win,win,"[1, 3]",87,0.8000000000000052,B,0,1,0,1,3,1,2,1,1,-0.8190476190476155,0.706176187120634
EXP_SH_win,win,"[1, 3]",88,-2.9999999999999982,A,1,0,0,1,3,1,1,0,0,-0.9428571428571393,1.5258319911792801
EXP_SH_win,win,"[1, 3]",89,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-1.066666666666663,0.9057137849880956
EXP_SH_win,win,"[1, 3]",90,-0.9999999999999964,A,1,0,0,1,1,3,3,0,0,-1.2571428571428538,1.433135566169653
EXP_SH_win,win,"[1, 3]",91,-2.3999999999999977,A,1,0,0,1,3,1,2,1,0,-1.0666666666666633,0.8887301445552926
EXP_SH_win,win,"[1, 3]",92,-0.9999999999999964,A,1,0,0,1,1,3,3,0,0,-1.3047619047619015,1.4190795777801068
EXP_SH_win,win,"[1, 3]",93,-0.19999999999999574,A,1,0,0,1,3,1,2,1,1,-1.1428571428571395,0.7955659432555094
EXP_SH_win,win,"[1, 3]",94,0.8000000000000052,B,0,1,0,1,3,1,2,0,1,0.4857142857142906,1.2777531299998808
EXP_SH_win,win,"[1, 3]",95,-0.7999999999999963,A,1,0,0,1,1,3,3,0,0,-1.2285714285714253,1.4132511848799667
EXP_SH_win,win,"[1, 3]",96,1.4000000000000057,B,0,1,0,1,3,1,2,1,0,-0.990476190476187,1.582615304429369
EXP_SH_win,win,"[1, 3]",97,-0.5999999999999961,A,1,0,0,1,3,2,1,1,1,-0.8190476190476155,0.629148364377667
EXP_SH_win,win,"[1, 3]",98,-1.7999999999999972,A,1,0,0,1,3,1,3,0,0,-1.028571428571425,1.7384017994487166
EXP_SH_win,win,"[1, 3]",99,-0.19999999999999574,A,1,0,0,1,3,1,2,0,1,-1.171428571428568,1.3969841179663935
EXP_SH_win,win,"[1, 3]",100,-5.0,A,1,0,0,1,1,2,3,1,0,-2.304761904761903,1.5983551636056823
EXP_SH_win,win,"[1, 3]",101,-1.7999999999999972,A,1,0,0,1,1,2,1,0,1,-0.6095238095238056,1.2443796549379877
EXP_SH_win,win,"[1, 3]",102,-3.5999999999999988,A,1,0,0,3,3,1,1,0,0,-0.19999999999999574,1.8215639538855735
EXP_SH_win,win,"[1, 3]",103,1.2000000000000055,B,0,1,0,3,3,2,1,0,1,0.4857142857142906,0.8498099027125424
EXP_SH_win,win,"[1, 3]",104,-0.9999999999999964,A,1,0,0,1,1,1,1,1,0,-0.990476190476187,0.916465655140527
EXP_SH_win,win,"[1, 3]",105,-2.799999999999998,A,1,0,0,1,3,1,2,1,0,-1.171428571428568,0.8536436510589173
EXP_SH_win,win,"[1, 3]",106,4.440892098500626e-15,B,0,1,0,1,3,1,1,0,0,-1.2285714285714253,0.6655773413202347
EXP_SH_win,win,"[1, 3]",107,4.440892098500626e-15,B,0,1,0,1,3,1,1,0,0,-1.2285714285714253,0.6655773413202347
EXP_SH_win,win,"[1, 3]",108,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.1999999999999966,1.5928411274018706
EXP_SH_win,win,"[1, 3]",109,-0.5999999999999961,A,1,0,0,1,3,1,1,0,0,-1.2190476190476158,1.0599276918819238
EXP_SH_win,win,"[1, 3]",110,-5.0,A,1,0,0,3,3,1,3,1,0,-2.066666666666664,1.8177257725319818
EXP_SH_win,win,"[1, 3]",111,1.4000000000000057,B,0,1,0,1,3,1,2,0,1,-0.8761904761904725,1.6761363627628776
EXP_SH_win,win,"[1, 3]",112,-0.9999999999999964,A,1,0,0,3,3,2,6,0,0,-2.3523809523809507,1.8669096051825615
EXP_SH_win,win,"[1, 3]",113,0.600000000000005,B,0,1,0,1,3,2,1,0,1,0.0476190476190521,1.0140062212728513
EXP_SH_win,win,"[1, 3]",114,4.440892098500626e-15,B,0,1,0,1,3,1,1,0,1,-1.2380952380952348,0.654999956725692
EXP_SH_win,win,"[1, 3]",115,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-0.9999999999999964,0.929925752284507
EXP_SH_win,win,"[1, 3]",116,1.6000000000000059,B,0,1,0,1,3,1,2,0,1,-0.9428571428571393,1.6261469003434477
EXP_SH_win,win,"[1, 3]",117,-2.1999999999999975,A,1,0,0,1,3,1,3,0,0,-1.276190476190473,1.555911847761479
EXP_SH_win,win,"[1, 3]",118,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-1.009523809523806,0.920613026559587
EXP_SH_win,win,"[1, 3]",119,4.440892098500626e-15,B,0,1,0,1,3,1,1,0,0,-1.1428571428571395,1.1008963571179844
EXP_SH_win,win,"[1, 3]",120,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.2285714285714253,1.5751471154702197
EXP_SH_win,win,"[1, 3]",121,4.440892098500626e-15,B,0,1,0,1,3,1,1,0,0,-1.2285714285714253,0.6655773413202347
EXP_SH_win,win,"[1, 3]",122,-1.3999999999999968,A,1,0,0,1,3,1,2,0,1,-0.1904761904761862,1.2716336556552024
EXP_SH_win,win,"[1, 3]",123,-0.9999999999999964,A,1,0,0,3,3,3,6,0,0,-2.0190476190476168,1.8360462302559797
EXP_SH_win,win,"[1, 3]",124,0.600000000000005,B,0,1,0,1,1,1,2,0,1,-0.04761904761904322,0.727434531578222
EXP_SH_win,win,"[1, 3]",125,-0.9999999999999964,A,1,0,0,3,3,2,6,0,0,-2.3523809523809507,1.8669096051825615
EXP_SH_win,win,"[1, 3]",126,-1.3999999999999968,A,1,0,0,1,3,1,1,1,0,-0.10476190476190042,0.8566135932102431
EXP_SH_win,win,"[1, 3]",127,-0.5999999999999961,A,1,0,0,3,3,1,2,1,0,-1.5047619047619019,1.314561737750753
EXP_SH_win,win,"[1, 3]",128,0.600000000000005,B,0,1,0,1,3,2,1,0,1,-0.30476190476190057,1.0040281681099783
EXP_SH_win,win,"[1, 3]",129,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.1238095238095203,1.6590027876507958
EXP_SH_win,win,"[1, 3]",130,1.2000000000000055,B,0,1,0,1,3,1,2,1,0,-1.0380952380952344,1.5499542821141514
EXP_SH_win,win,"[1, 3]",131,-0.9999999999999964,A,1,0,0,1,1,3,1,0,1,-0.057142857142852756,1.06929947187129
EXP_SH_win,win,"[1, 3]",132,-2.799999999999998,A,1,0,0,1,3,1,1,1,0,-0.25714285714285295,1.1631531154873935
EXP_SH_win,win,"[1, 3]",133,1.0000000000000053,B,0,1,0,1,3,1,1,1,0,-0.8380952380952341,0.7266860135975355
EXP_SH_win,win,"[1, 3]",134,-0.19999999999999574,A,1,0,0,1,3,1,1,1,1,-1.0380952380952346,0.8521547984101926
EXP_SH_win,win,"[1, 3]",135,-1.7999999999999972,A,1,0,0,1,3,1,3,0,0,-1.1142857142857108,1.6579636719225699
EXP_SH_win,win,"[1, 3]",136,0.600000000000005,B,0,1,0,1,3,2,1,0,1,-0.3142857142857101,1.059328499922617
EXP_SH_win,win,"[1, 3]",137,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.1809523809523776,1.5975037216199446
EXP_SH_win,win,"[1, 3]",138,-1.7999999999999972,A,1,0,0,1,3,1,3,0,0,-1.009523809523806,1.7495318453816555
EXP_SH_win,win,"[1, 3]",139,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-1.0285714285714251,0.9139880467817209
EXP_SH_win,win,"[1, 3]",140,-0.3999999999999959,A,1,0,0,1,3,1,1,1,0,-0.9619047619047582,0.8202648761955997
EXP_SH_win,win,"[1, 3]",141,-2.9999999999999982,A,1,0,0,1,3,1,1,0,0,-0.9333333333333297,1.5347819244295133
EXP_SH_win,win,"[1, 3]",142,0.600000000000005,B,0,1,0,3,3,2,1,0,0,1.352380952380958,1.4552430815172626
EXP_SH_win,win,"[1, 3]",143,0.20000000000000462,B,0,1,0,1,1,2,2,0,1,0.8285714285714336,1.3832821070754528
EXP_SH_win,win,"[1, 3]",144,0.600000000000005,B,0,1,0,1,3,1,2,0,1,-0.9904761904761872,1.5620209016054039
EXP_SH_win,win,"[1, 3]",145,0.20000000000000462,B,0,1,0,1,3,1,2,0,1,0.06666666666667116,1.0925432685485714
EXP_SH_win,win,"[1, 3]",146,-1.3999999999999968,A,1,0,0,1,3,1,2,0,1,-0.10476190476190042,1.268848818521356
EXP_SH_win,win,"[1, 3]",147,0.20000000000000462,B,0,1,0,1,1,2,1,0,1,-0.5047619047619007,1.2260956967530614
EXP_SH_win,win,"[1, 3]",148,-0.19999999999999574,A,1,0,0,1,3,1,1,0,0,-1.2476190476190443,0.638166307342894
EXP_SH_win,win,"[1, 3]",149,-1.7999999999999972,A,1,0,0,1,3,1,3,0,0,-1.1142857142857108,1.6694127037704634
EXP_SH_win,win,"[1, 3]",150,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.1238095238095205,1.6567049229763469
EXP_SH_win,win,"[1, 3]",151,-0.7999999999999963,A,1,0,0,3,3,2,6,0,0,-2.3333333333333313,1.881573134458894
EXP_SH_win,win,"[1, 3]",152,0.8000000000000052,B,0,1,0,1,3,2,1,0,1,-0.057142857142852756,1.0974305178445696
EXP_SH_win,win,"[1, 3]",153,-0.3999999999999959,A,1,0,0,1,3,1,1,0,0,-1.1999999999999966,1.0708252269472682
EXP_SH_win,win,"[1, 3]",154,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.1238095238095203,1.6658773641208569
EXP_SH_win,win,"[1, 3]",155,-0.19999999999999574,A,1,0,0,1,3,1,1,1,0,-0.9999999999999961,0.4937707198786946
EXP_SH_win,win,"[1, 3]",156,-2.599999999999998,A,1,0,0,1,1,1,3,1,0,-1.5523809523809493,1.5142557649029948
EXP_SH_win,win,"[1, 3]",157,4.440892098500626e-15,B,0,1,0,1,3,1,1,0,0,-1.2380952380952348,0.654999956725692
EXP_SH_win,win,"[1, 3]",158,-0.3999999999999959,A,1,0,0,1,3,2,1,1,1,-0.8857142857142819,0.7106574516639103
EXP_SH_win,win,"[1, 3]",159,-5.0,A,1,0,0,1,1,2,3,1,0,-1.4857142857142827,1.624305188977361
EXP_SH_win,win,"[1, 3]",160,-1.3999999999999968,A,1,0,0,1,3,1,1,1,0,-1.5428571428571398,1.4853479401814795
EXP_SH_win,win,"[1, 3]",161,1.800000000000006,B,0,1,0,3,1,3,1,0,0,0.7904761904761957,1.7342226917761188
EXP_SH_win,win,"[1, 3]",162,-0.19999999999999574,A,1,0,0,1,3,1,1,0,0,-1.2285714285714253,0.6569357851802115
EXP_SH_win,win,"[1, 3]",163,-1.599999999999997,A,1,0,0,1,3,1,3,0,1,-0.990476190476187,1.7484427797886373
EXP_SH_win,win,"[1, 3]",164,-0.19999999999999574,A,1,0,0,1,3,1,1,0,1,-0.8095238095238058,1.461214355353195
EXP_SH_win,win,"[1, 3]",165,0.8000000000000052,B,0,1,0,3,3,2,2,0,1,0.038095238095242526,1.795888476354013
EXP_SH_win,win,"[1, 3]",166,4.440892098500626e-15,B,0,1,0,1,3,1,1,0,0,-1.2380952380952348,0.654999956725692
EXP_SH_win,win,"[1, 3]",167,0.600000000000005,B,0,1,0,1,3,2,2,1,1,-0.6761904761904725,1.8304058259108418
EXP_SH_win,win,"[1, 3]",168,-0.19999999999999574,A,1,0,0,1,1,2,3,0,1,-1.009523809523806,1.2397790747528425
EXP_SH_win,win,"[1, 3]",169,0.8000000000000052,B,0,1,0,1,3,2,1,0,1,0.02857142857143304,0.9861627689193723
EXP_SH_win,win,"[1, 3]",170,-4.8,A,1,0,0,1,1,2,3,1,0,-1.3047619047619017,1.6545683340019808
EXP_SH_win,win,"[1, 3]",171,-0.19999999999999574,A,1,0,0,1,3,1,1,0,0,-1.2380952380952348,0.6491578357315043
EXP_SH_win,win,"[1, 3]",172,-1.7999999999999972,A,1,0,0,1,3,1,3,0,0,-1.0571428571428536,1.7072873021178347
EXP_SH_win,win,"[1, 3]",173,0.8000000000000052,B,0,1,0,3,3,1,1,1,0,0.29523809523809996,1.224541193176796
EXP_SH_win,win,"[1, 3]",174,-0.7999999999999963,A,1,0,0,1,1,1,3,0,1,4.440892098500626e-15,1.1313708498984771
EXP_SH_win,win,"[1, 3]",175,0.8000000000000052,B,0,1,0,1,3,2,2,0,1,-0.6095238095238058,1.8766496899946254
EXP_SH_win,win,"[1, 3]",176,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-0.9999999999999964,0.9092121131323911
EXP_SH_win,win,"[1, 3]",177,0.8000000000000052,B,0,1,0,3,3,2,1,1,0,4.483186308962537e-15,1.8485515565282085
EXP_SH_win,win,"[1, 3]",178,-2.9999999999999982,A,1,0,0,1,3,1,1,0,0,-0.9428571428571393,1.5258319911792801
EXP_SH_win,win,"[1, 3]",179,-1.599999999999997,A,1,0,0,1,3,1,3,0,0,-1.0380952380952346,1.717827030063104
EXP_SH_win,win,"[1, 3]",180,-1.599999999999997,A,1,0,0,1,3,1,3,0,0,-0.8857142857142822,1.8232064152621519
EXP_SH_win,win,"[1, 3]",181,-0.5999999999999961,A,1,0,0,1,3,1,1,1,0,-1.3714285714285683,0.5632751650522384
EXP_SH_win,win,"[1, 3]",182,1.4000000000000057,B,0,1,0,1,3,1,2,0,1,-0.8952380952380915,1.6591667990651773
EXP_SH_win,win,"[1, 3]",183,-0.5999999999999961,A,1,0,0,3,3,1,2,1,0,-0.19999999999999565,1.9663841605003518
EXP_SH_win,win,"[1, 3]",184,-1.3999999999999968,A,1,0,0,1,1,3,1,0,1,-0.15238095238094806,1.1022138102231864
EXP_SH_win,win,"[1, 3]",185,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.2285714285714253,1.5678747693986952
EXP_SH_win,win,"[1, 3]",186,-0.9999999999999964,A,1,0,0,1,1,1,1,0,0,-1.0761904761904728,0.9039093727774995
EXP_SH_win,win,"[1, 3]",187,-3.5999999999999988,A,1,0,0,3,3,1,1,1,0,-0.18095238095237667,1.818324463585993
EXP_SH_win,win,"[1, 3]",188,1.0000000000000053,B,0,1,0,3,1,1,2,1,0,1.0380952380952437,1.1590127944058144
EXP_SH_win,win,"[1, 3]",189,-1.9999999999999973,A,1,0,0,1,3,1,3,0,0,-1.1333333333333298,1.6507814407362866
EXP_SH_win,win,"[1, 3]",190,-1.7999999999999972,A,1,0,0,1,3,1,3,0,0,-1.0857142857142823,1.6728321335205094
EXP_SH_win,win,"[1, 3]",191,1.6000000000000059,B,0,1,0,1,3,1,1,1,0,-0.6857142857142817,0.9249379460707804
EXP_SH_win,win,"[1, 3]",192,1.800000000000006,B,0,1,0,1,3,1,2,1,0,-0.6285714285714248,1.8662778992633755
EXP_SH_win,win,"[1, 3]",193,-0.5999999999999961,A,1,0,0,3,1,1,1,0,0,0.6476190476190526,0.8278595737943143
EXP_SH_win,win,"[1, 3]",194,-5.0,A,1,0,0,1,1,2,3,1,0,-1.457142857142854,1.6343256738371548
EXP_SH_win,win,"[1, 3]",195,-3.5999999999999988,A,1,0,0,3,3,1,1,0,0,-0.2476190476190434,1.8204183317288192
EXP_SH_win,win,"[1, 3]",196,-0.19999999999999574,A,1,0,0,1,3,1,1,0,0,-1.2476190476190443,0.638166307342894
EXP_SH_win,win,"[1, 3]",197,-0.19999999999999574,A,1,0,0,3,3,1,5,0,1,-1.9714285714285686,1.9393525815008874
EXP_SH_win,win,"[1, 3]",198,-0.7999999999999963,A,1,0,0,3,3,2,6,0,0,-2.3333333333333313,1.881573134458894
EXP_SH_win,win,"[1, 3]",199,-0.19999999999999574,A,1,0,0,1,1,1,3,0,1,-0.28571428571428154,1.052111579401256
EXP_SH_win,win,"[1, 3]",200,1.6000000000000059,B,0,1,0,3,1,3,1,0,0,0.5238095238095287,1.819969848495604
