experiment,objective,tire_set,simulation_id,final_gap,winner,A_wins,B_wins,tie,start_tire_A,start_tire_B,n_pits_A,n_pits_B,had_VSC,had_SC,mean_gap_race,std_gap_race
EXP_SM_gap,gap,"[1, 2]",59,-0.9999999999999964,A,1,0,0,1,1,2,2,0,0,-1.1142857142857108,1.2150977676853894
EXP_SM_gap,gap,"[1, 2]",60,0.4000000000000048,B,0,1,0,2,1,2,1,0,1,0.11428571428571883,1.0133798771981837
EXP_SM_gap,gap,"[1, 2]",61,-1.7999999999999972,A,1,0,0,2,1,1,1,1,0,-0.2190476190476148,1.2465644397680904
EXP_SM_gap,gap,"[1, 2]",62,-1.3999999999999968,A,1,0,0,2,1,2,2,1,0,-0.971428571428568,0.5100353462474627
EXP_SM_gap,gap,"[1, 2]",63,0.4000000000000048,B,0,1,0,2,1,1,1,1,0,1.1142857142857199,0.96327107112307
EXP_SM_gap,gap,"[1, 2]",64,-0.7999999999999963,A,1,0,0,2,1,1,2,0,1,0.18095238095238556,1.193481919833947
EXP_SM_gap,gap,"[1, 2]",65,-1.599999999999997,A,1,0,0,2,1,1,1,0,0,0.5428571428571478,1.0163292626250753
EXP_SM_gap,gap,"[1, 2]",66,-0.5999999999999961,A,1,0,0,1,1,2,2,1,1,-0.5428571428571389,0.2401813373889239
EXP_SM_gap,gap,"[1, 2]",67,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,1.3333333333333388,1.113267748282093
EXP_SM_gap,gap,"[1, 2]",68,-1.599999999999997,A,1,0,0,2,1,2,1,1,0,0.2095238095238142,1.7043095968203852
EXP_SM_gap,gap,"[1, 2]",69,-0.7999999999999963,A,1,0,0,2,1,1,1,0,0,0.8571428571428622,0.9424241429983232
EXP_SM_gap,gap,"[1, 2]",70,-1.3999999999999968,A,1,0,0,2,1,1,1,0,0,0.638095238095243,1.0947825139425957
EXP_SM_gap,gap,"[1, 2]",71,4.440892098500626e-15,B,0,1,0,2,1,1,1,1,0,0.3523809523809571,0.6499956392667264
EXP_SM_gap,gap,"[1, 2]",72,-0.3999999999999959,A,1,0,0,2,1,2,3,0,1,-1.0761904761904728,1.9346230743763249
